Stdout: [2024-01-11T11:26:36+00:00] INFO: Started Cinc Zero at chefzero://localhost:1 with repository at /etc/chef (One version per cookbook)
Stdout: [2024-01-11T11:26:36+00:00] INFO: *** Cinc Client 18.2.7 ***
Stdout: [2024-01-11T11:26:36+00:00] INFO: Platform: x86_64-linux
Stdout: [2024-01-11T11:26:36+00:00] INFO: Cinc-client pid: 30896
Stdout: [2024-01-11T11:26:56+00:00] WARN: Run List override has been provided.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/resources/dns_domain/partial/_dns_domain_common.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/resources/dns_domain/dns_domain_rocky8.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/resources/dns_domain/dns_domain_amazon2.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/resources/jwt_dependencies/jwt_dependencies_amazon2.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/resources/jwt_dependencies/jwt_dependencies_centos7.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/resources/jwt_dependencies/jwt_dependencies_rocky8.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/resources/jwt_dependencies/partial/_jwt_dependencies_common.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/resources/jwt_dependencies/jwt_dependencies_redhat8.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/resources/munge/munge_centos7.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/resources/munge/munge_rocky8.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/resources/munge/munge_redhat8.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/resources/munge/munge_amazon2.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/resources/jwt_dependencies/jwt_dependencies_ubuntu20+.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/resources/munge/partial/_munge_actions.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/resources/munge/munge_ubuntu20+.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/resources/mysql_client/mysql_client_redhat8.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/resources/munge/partial/_munge_rhel.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/resources/munge_key_manager.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/resources/mysql_client/mysql_client_amazon2.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/resources/mysql_client/mysql_client_ubuntu20+.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/resources/mysql_client/mysql_client_centos7.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/resources/mysql_client/mysql_client_rocky8.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/resources/mysql_client/partial/_setup_rhel_based.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/resources/mysql_client/partial/_common.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/resources/remote_object/remote_object.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/resources/slurm_dependencies/partial/_slurm_dependencies_common.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/resources/mysql_client/partial/_setup_ubuntu.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/resources/slurm_dependencies/slurm_dependencies_amazon2.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/resources/slurm_dependencies/slurm_dependencies_rocky8.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/resources/slurm_dependencies/slurm_dependencies_redhat8.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/resources/slurm_dependencies/slurm_dependencies_centos7.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/resources/slurm_dependencies/slurm_dependencies_ubuntu20+.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/test/controls/config_health_check_spec.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/test/controls/config_slurm_accounting_spec.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/test/controls/dns_domain_spec.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/test/controls/config_slurmd_systemd_service_spec.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/test/controls/init_dns_spec.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/test/controls/config_slurm_resume_spec.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/test/controls/mount_slurm_dir_spec.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/test/controls/jwt_spec.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/test/controls/jwt_dependencies_spec.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/test/controls/munge_spec.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/test/controls/mysql_client_spec.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/test/controls/pmix_spec.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/test/controls/slurm_config_spec.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/test/controls/slurm_dependencies_spec.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/test/controls/retrieve_remote_custom_settings_file_spec.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/test/controls/slurm_users_spec.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/test/controls/slurm_processes_spec.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/test/inspec.yml in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/test/controls/slurm_spec.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/templates/default/compute_node_finalize/slurm/slurm.sysconfig.erb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/templates/default/slurm/99-parallelcluster-slurm.erb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/templates/default/slurm/cgroup.conf.erb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/templates/default/munge/munge-init.erb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/templates/default/slurm/compute/slurm_node_spec.json.erb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/templates/default/slurm/compute/slurmd.service.erb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/templates/default/slurm/gres.conf.erb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/templates/default/slurm/compute/slurmd_nvidia_persistenced.conf.erb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/templates/default/slurm/fleet_status_manager_program.erb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/templates/default/slurm/head_node/check_login_nodes_stopped.sh.erb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/templates/default/slurm/head_node/health_check/health_check_manager.conf.erb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/templates/default/slurm/head_node/slurm.sh.erb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/templates/default/slurm/head_node/update_munge_key.sh.erb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/templates/default/slurm/head_node/health_check/90_pcluster_health_check_manager.erb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/templates/default/slurm/head_node/slurmctld.service.erb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/templates/default/slurm/head_node/slurm.csh.erb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/templates/default/slurm/head_node/update_slurm_database_password.sh.erb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/templates/default/slurm/head_node/slurmdbd.service.erb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/templates/default/slurm/parallelcluster_clustermgtd.conf.erb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/templates/default/slurm/parallelcluster_slurm_resume.conf.erb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/templates/default/slurm/parallelcluster_slurm_fleet_status_manager.conf.erb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/templates/default/slurm/parallelcluster_slurm_suspend.conf.erb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/templates/default/slurm/parallelcluster_computemgtd.conf.erb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/templates/default/slurm/resume_program.erb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/templates/default/slurm/slurmdbd.conf.erb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/templates/default/slurm/slurm.conf.erb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/templates/default/slurm/suspend_program.erb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/files/default/config_slurm/scripts/epilog.d/90_pcluster_noop in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/files/default/config_slurm/scripts/event_utils.py in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/files/default/head_node_slurm/slurm/__init__.py in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/files/default/config_slurm/scripts/health_check_manager.py in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/files/default/config_slurm/scripts/health_checks/gpu_health_check.sh in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/files/default/config_slurm/scripts/logging/health_check_manager_logging.conf in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/files/default/head_node_slurm/slurm/config_renderer.py in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/files/default/head_node_slurm/slurm/config_utils.py in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/files/default/head_node_slurm/slurm/pcluster_fleet_config_generator.py in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/files/default/head_node_slurm/slurm/pcluster_custom_slurm_settings_include_file_generator.py in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/files/default/head_node_slurm/slurm/pcluster_slurm_config_generator.py in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/files/default/head_node_slurm/slurm/templates/slurm_parallelcluster.conf in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/files/default/head_node_slurm/slurm/templates/slurm_parallelcluster_cgroup.conf in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/files/default/head_node_slurm/slurm/templates/slurm_parallelcluster_gres.conf in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/files/default/install_slurm/slurm_patches/README.md in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/files/default/head_node_slurm/slurm/templates/slurm_parallelcluster_slurmdbd.conf in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/files/redhat/dns_domain/NetworkManager.conf in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/files/default/pmix/ld.so.conf.d/pmix.conf in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/files/rocky/dns_domain/NetworkManager.conf in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/libraries/update.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/libraries/helpers.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/metadata.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/metadata.json in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/libraries/emit_chef_error_event.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/kitchen.slurm-install.yml in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/attributes/slurm_attributes.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/attributes/versions.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/recipes/config/config_check_login_stopped_script.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/recipes/config/config_compute.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/recipes/config/config_head_node_directories.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/recipes/config/config_head_node.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-slurm/recipes/config/config_health_check.rb in the cache.
